CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
5.9,Netflix,"Object-Oriented Programming, Prompt Engineering",0.0,5.7,Low Chance
6.2,Salesforce,"TypeScript, Prisma, Cloud, System Design, Django, Airflow",50.0,32.7,Low Chance
5.0,OpenAI,"R, Object-Oriented Programming, Ruby, Distributed Systems",14.29,10.9,Low Chance
9.6,Meta,"Machine Learning, Transformers, Algorithms, Team Collaboration, Databricks, JavaScript, Python, Critical Thinking, React, System Design, Django, Redis",71.43,80.3,High Chance
9.2,Netflix,"Distributed Systems, Azure, OpenCV, AWS, Team Collaboration, Design Patterns, Kafka, Python, Microservices, System Design, Cassandra, Deep Learning",85.71,83.0,High Chance
7.5,Apple,"Snowflake, JWT, Penetration Testing, Svelte, Vue.js, Data Structures, C++, ETL, Agile, FastAPI",33.33,25.6,Low Chance
7.0,Accenture,"Distributed Systems, TypeScript, SQL, Cloud, Data Structures, Terraform, R, Appium, Redis, Java",60.0,53.0,Medium Chance
7.0,Oracle,"SQL, PHP, Cloud, Data Structures, Scrum, Java",66.67,42.5,Low Chance
6.5,Salesforce,"TypeScript, Next.js, Cypress, Kotlin, Kafka, Angular, R, Swift, Airflow",16.67,26.8,Low Chance
7.1,Apple,"PHP, Cypress, Design Patterns, Angular, NLP, Swift, GraphQL",16.67,24.5,Low Chance
7.5,Oracle,"Transformers, SQL, PHP, Cloud, Scikit-Learn, Leadership, JavaScript, WebSockets, Critical Thinking, Microservices, RAG, Data Structures, R, Linux, Vector Databases, Java",83.33,70.1,Medium Chance
6.8,Stripe,"Redux, gRPC, Rust, PostgreSQL, Svelte, Apache Spark",14.29,27.9,Low Chance
7.2,Meta,"Event-Driven Architecture, PyTorch, Python, React, GraphQL",42.86,34.6,Low Chance
9.2,Wipro,"Distributed Systems, Communication, REST APIs, PyTorch, Cypress, CI/CD, Cloud, WebSockets, Terraform, Java",60.0,79.0,High Chance
6.2,Microsoft,"Machine Learning, Node.js",0.0,12.2,Low Chance
8.0,Wipro,"SQL, Communication, Go, MongoDB, Apache Spark",40.0,54.7,Medium Chance
9.6,IBM,"Machine Learning, SQL, Data Science, Cloud, Python, React, Linux, Java",100.0,91.0,High Chance
8.2,Amazon,"SQL, Microservices, Data Structures, System Design, Cybersecurity",57.14,65.0,Medium Chance
7.8,Salesforce,"ASP.NET, TypeScript, REST APIs, RAG, Scrum, System Design",50.0,60.7,Medium Chance
8.8,Amazon,"SQL, PyTorch, Leadership, Hugging Face, GCP, Microservices, Tableau, Express.js, MongoDB, Data Structures, System Design, Product Management, Scrum, Terraform, Java",85.71,80.6,High Chance
8.2,OpenAI,"Distributed Systems, Transformers, NumPy, Algorithms, Hugging Face, LLMs, Airflow, Product Management, Node.js, Deep Learning",71.43,49.2,Medium Chance
9.2,IBM,"Machine Learning, Data Science, Cloud, Microservices, NLP, Product Management, Linux, Jest, Java",83.33,82.8,High Chance
7.4,Accenture,"NLP, Ansible",0.0,24.5,Low Chance
7.7,Apple,"GitHub Actions, SQL, LangChain, Elasticsearch, Vue.js, Operating Systems, Apache Spark",16.67,25.3,Low Chance
8.9,Amazon,"AWS, Leadership, React, System Design, Data Modeling, ETL, Java",57.14,65.4,Medium Chance
6.2,Wipro,"GitHub Actions, Machine Learning, Agile, NumPy, Python, React, C++, Cybersecurity, Kubernetes, Airflow",20.0,35.9,Low Chance
5.4,Adobe,"Azure, Terraform",0.0,7.3,Low Chance
8.1,Infosys,"GitHub Actions, Azure, SQL, LangChain, Docker, Rust, Scikit-Learn, React, Tailwind CSS, Flask",20.0,45.9,Medium Chance
7.6,Salesforce,"TypeScript, SQL, JWT, Java, Cloud, JavaScript, MongoDB, Vector Databases, Airflow",66.67,61.0,Medium Chance
8.5,Amazon,"Distributed Systems, AWS, Supabase, Leadership, Express.js, Pandas, Prometheus",28.57,55.3,Medium Chance
7.4,Google,"Machine Learning, Ansible, Pandas, Team Collaboration, Go, Data Structures, Django, GraphQL, Deep Learning",28.57,24.4,Low Chance
6.7,Netflix,"Distributed Systems, GitHub Actions, Design Patterns, Pytest, System Design, Grafana",28.57,29.2,Low Chance
7.2,IBM,"Machine Learning, Algorithms, Cypress, Data Science, Python, Object-Oriented Programming, Tailwind CSS, Jenkins, Jest, Java",66.67,58.3,Medium Chance
7.9,Wipro,"SQL, Communication, Cloud, Python, Microservices, Swift, Kubernetes, Java",100.0,86.4,High Chance
8.1,Meta,"TypeScript, JWT, Redux, Algorithms, JavaScript, Python, React, System Design, GraphQL",100.0,87.2,High Chance
8.2,Wipro,"TypeScript, Communication, Event-Driven Architecture, Supabase, Cloud, Problem Solving, Object-Oriented Programming, Kubernetes, Flask",40.0,58.7,Medium Chance
9.3,Adobe,"GitHub Actions, DynamoDB, REST APIs, Algorithms, JavaScript, Tableau, React, C++",66.67,77.2,High Chance
9.0,Meta,"TypeScript, Algorithms, Neo4j, JavaScript, Python, React, Scrum, System Design, GraphQL",100.0,91.9,High Chance
7.8,Netflix,"Distributed Systems, ASP.NET, AWS, Python, Microservices, Elasticsearch, Tailwind CSS, Java",71.43,69.3,Medium Chance
8.6,Wipro,"OpenCV, SQL, Communication, Next.js, Prisma, CI/CD, Cloud, Kotlin, Deep Learning, PostgreSQL, Python, TensorFlow, R, Jest, Java",100.0,90.7,High Chance
6.4,Accenture,"SQL, Cloud, GraphQL, Spring Boot, Agile",60.0,51.5,Medium Chance
8.3,Infosys,"Azure, Communication, OAuth, Spring Boot, C++, Cybersecurity, Serverless, Java",40.0,56.9,Medium Chance
6.9,OpenAI,"Transformers, TypeScript, Cypress, Supabase, Penetration Testing, PostgreSQL, Python, TensorFlow, Kubernetes",28.57,23.0,Low Chance
5.4,Accenture,"Appium, PyTorch, Python, Cassandra, Grafana, Vue.js",0.0,12.2,Low Chance
6.2,OpenAI,"LLMs, JWT, OAuth, REST APIs, Redux",14.29,13.5,Low Chance
5.8,Meta,"JWT, Python, Linux, Elasticsearch, Ruby",14.29,13.8,Low Chance
8.6,Microsoft,"Distributed Systems, TypeScript, Cloud, PostgreSQL, System Design, Serverless",57.14,69.5,Medium Chance
6.8,Infosys,"SQL, REST APIs, Go, Python, Linux, Java",60.0,52.6,Medium Chance
5.2,Salesforce,"Ruby, RAG, Cybersecurity, NLP",0.0,7.7,Low Chance
7.5,Wipro,"Distributed Systems, SQL, Communication, LangChain, Rust, Pandas, Cloud, Kafka, GCP, Critical Thinking, NLP, Tailwind CSS, Grafana, Jest, Kubernetes, Java",80.0,68.9,Medium Chance
8.8,Adobe,"OpenCV, Algorithms, UI/UX, Prisma, Team Collaboration, JavaScript, Python, React, System Design, Jest",83.33,85.5,High Chance
5.8,Infosys,"Flask, Django, Leadership, Rust",0.0,10.2,Low Chance
6.3,Adobe,"Redux, Event-Driven Architecture, gRPC, Cypress, Hugging Face, Go, JavaScript, Vue.js, Cassandra",16.67,24.7,Low Chance
7.0,Meta,"Apache Spark, Prompt Engineering, Scikit-Learn, LLMs, GCP",0.0,19.3,Low Chance
6.7,Wipro,"Pandas, Machine Learning, Transformers, Pytest, Design Patterns",0.0,21.4,Low Chance
6.2,Microsoft,"Prometheus, Pandas, REST APIs, Critical Thinking, Java, PHP",0.0,12.7,Low Chance
8.5,Accenture,"Prompt Engineering, Unit Testing, R, ETL, Java",20.0,48.4,Medium Chance
7.9,Salesforce,"Azure, REST APIs, NumPy, Hugging Face, Tableau, RAG, System Design, Java",50.0,54.3,Medium Chance
6.7,TCS,"TypeScript, Java, Databricks, Neo4j, Problem Solving, Node.js, Prometheus",40.0,42.9,Low Chance
5.5,Meta,"Product Management, PyTorch, Linux, Communication, Microservices",0.0,9.6,Low Chance
8.1,Amazon,"AWS, Docker, Microservices, Node.js, Jest",28.57,52.4,Medium Chance
6.5,Salesforce,"Node.js, Event-Driven Architecture, Prompt Engineering, Express.js, LangChain",0.0,13.5,Low Chance
8.9,Meta,"TypeScript, DynamoDB, Algorithms, Fine-Tuning, JavaScript, Tableau, React, System Design, Vector Databases, GraphQL, Jest, Prometheus",85.71,87.2,High Chance
8.3,Adobe,"Ansible, Algorithms, PyTorch, Team Collaboration, Kotlin, Kafka, Python, Computer Vision, React, C++, NLP, Django",66.67,72.7,High Chance
9.2,TCS,"Transformers, Prompt Engineering, Team Collaboration, Computer Vision, Problem Solving, Elasticsearch, Tableau, Product Management, ETL, Big Data, Java",60.0,73.9,High Chance
6.8,Microsoft,"C#, TypeScript, ASP.NET, Ansible, Event-Driven Architecture, LangChain, Penetration Testing, Hugging Face, C++, System Design",57.14,40.5,Low Chance
8.7,Microsoft,"Distributed Systems, C#, TypeScript, Azure, Transformers, MySQL, Cloud, Scikit-Learn, Neo4j, Fine-Tuning, Elasticsearch, Vue.js, C++, Pytest, Cassandra, Flask",85.71,84.6,High Chance
9.7,Nvidia,"Distributed Systems, Algorithms, PyTorch, Prisma, Java, CUDA, Computer Vision, Python, RAG, C++, Pandas, Deep Learning",100.0,94.2,High Chance
8.4,Wipro,"SQL, Communication, Unit Testing, Event-Driven Architecture, Cloud, Fine-Tuning, Python, Express.js, Django, Jest",80.0,78.5,High Chance
7.9,Uber,"Algorithms, Cypress, Go, Kafka, Python, Microservices, JavaScript, System Design, Java",85.71,73.6,High Chance
5.5,Nvidia,"Microservices, Penetration Testing, Data Structures, Airflow, Object-Oriented Programming, Event-Driven Architecture",0.0,9.1,Low Chance
8.2,Uber,"Docker, Go, Kafka, React, MongoDB, Scrum, System Design, C++, Jenkins",42.86,54.7,Medium Chance
9.0,Adobe,"Algorithms, UI/UX, PyTorch, JavaScript, C++, Tailwind CSS, Terraform, Product Management, Jest, Pandas, Flask, Airflow",66.67,75.8,High Chance
6.1,Oracle,"Swift, Express.js, Kotlin, Python, Microservices",0.0,14.6,Low Chance
7.0,Nvidia,"Ruby, CUDA, Computer Vision, Data Modeling, GraphQL, Redis, Pandas, Flask",28.57,26.5,Low Chance
7.8,Wipro,"Cloud, JavaScript, Python, Express.js, NLP, R",40.0,52.2,Medium Chance
6.7,Apple,"Distributed Systems, ASP.NET, Supabase, Kotlin, Problem Solving, WebSockets, Data Structures, C++",50.0,34.5,Low Chance
7.6,Apple,"OpenCV, Ansible, Cassandra, Rust, CI/CD, Python, MongoDB, Cybersecurity, Jenkins, Deep Learning",16.67,25.6,Low Chance
8.4,Oracle,"TypeScript, SQL, MySQL, Penetration Testing, Neo4j, Problem Solving, WebSockets, Prometheus, Data Structures, NLP, R, Database Design, Kubernetes, Flask, Java",66.67,75.0,High Chance
6.7,Infosys,"Communication, CI/CD, MySQL, PostgreSQL, Flask",20.0,37.4,Low Chance
6.9,Stripe,"Next.js, gRPC, Ruby, Databricks, Go, PostgreSQL, GCP, API Design, TensorFlow, Jenkins",57.14,40.5,Low Chance
8.6,Uber,"Machine Learning, Transformers, Algorithms, Go, Kafka, GCP, Microservices, Tableau, System Design, Data Modeling, GraphQL, Redis, Agile",85.71,82.4,High Chance
8.8,Microsoft,"Distributed Systems, C#, Azure, SQL, Communication, OAuth, Cloud, C++, R, Spring Boot",71.43,82.8,High Chance
6.4,Stripe,"Jenkins, Kotlin, Team Collaboration, Spring Boot, CI/CD",0.0,17.5,Low Chance
5.0,Accenture,"C#, SQL, Computer Vision, Data Modeling, Snowflake, Agile, FastAPI",40.0,36.0,Low Chance
6.8,Accenture,"Azure, C#, Prompt Engineering, Kotlin, Critical Thinking, React, R, Apache Spark, Java",20.0,36.1,Low Chance
5.9,Accenture,"Cybersecurity, Critical Thinking, Rust",0.0,12.8,Low Chance
8.6,Infosys,"Transformers, Communication, Rust, Docker, Supabase, Scikit-Learn, Fine-Tuning, Python, Pandas, Airflow",40.0,55.0,Medium Chance
6.5,OpenAI,"Algorithms, Unit Testing, Pandas, Go, Python, Microservices, WebSockets, Tailwind CSS, Apache Spark, GraphQL",28.57,24.1,Low Chance
8.9,IBM,"Machine Learning, PHP, PyTorch, Data Science, Cloud, Fine-Tuning, Scrum, System Design, Linux, Flask",66.67,77.0,High Chance
7.2,Microsoft,"Object-Oriented Programming, C#, Product Management, Algorithms",14.29,20.3,Low Chance
8.0,OpenAI,"Distributed Systems, Machine Learning, Transformers, Redux, Algorithms, PyTorch, MySQL, LLMs, Neo4j, Python, Tailwind CSS, Spring Boot, Power BI",85.71,49.6,Medium Chance
9.0,Stripe,"Distributed Systems, Ruby, CI/CD, Leadership, PostgreSQL, Go, System Design, FastAPI",71.43,77.5,High Chance
5.6,Stripe,"Fine-Tuning, ASP.NET, Pytest",0.0,10.8,Low Chance
7.0,Oracle,"SQL, Cloud, Database Design, Jest, Java",66.67,47.7,Medium Chance
6.8,Salesforce,"TypeScript, REST APIs, Cloud, Pandas, Java",66.67,43.5,Low Chance
5.7,Infosys,"C++, Go",0.0,9.9,Low Chance
9.6,TCS,"Distributed Systems, Machine Learning, Transformers, OpenCV, Next.js, Team Collaboration, Problem Solving, Elasticsearch, Power BI",40.0,64.7,Medium Chance
8.1,Uber,"Machine Learning, Azure, NumPy, Algorithms, System Design, Jenkins, Spring Boot, Big Data, Prometheus",28.57,50.5,Medium Chance
9.5,Oracle,"Unit Testing, Cypress, Pandas, Cloud, Computer Vision, TensorFlow, Data Structures, Terraform, Product Management, Linux, Tailwind CSS, ETL, R, Agile, Java",66.67,82.7,High Chance
6.5,Meta,"Kotlin, Agile, Redux",0.0,11.2,Low Chance
6.1,Amazon,"SQL, AWS, Leadership, Angular, System Design, FastAPI",57.14,33.9,Low Chance
7.7,OpenAI,"Distributed Systems, Snowflake, REST APIs, NumPy, Algorithms, Tableau, Angular, R, Linux, Jenkins",28.57,31.2,Low Chance
9.4,Oracle,"SQL, REST APIs, Problem Solving, Data Structures, Database Design, Cassandra, Jest, Pandas, Redis, Power BI, Java",66.67,79.0,High Chance
6.7,Stripe,"Distributed Systems, GitHub Actions, JWT, Ansible, Ruby, API Design, System Design",57.14,37.8,Low Chance
8.2,Wipro,"Communication, Unit Testing, Penetration Testing, LLMs, Python, C++, Snowflake, Agile",40.0,48.0,Medium Chance
9.2,Adobe,"Distributed Systems, TypeScript, Algorithms, UI/UX, Design Patterns, Neo4j, JavaScript, Python, Express.js, React, C++, Pytest, Serverless, Big Data",100.0,94.5,High Chance
7.5,Adobe,"PHP, Supabase, Unit Testing, Snowflake",0.0,14.5,Low Chance
7.1,Netflix,"Ansible, Rust, Kafka, GCP, Microservices, Angular, Product Management, Power BI",28.57,34.1,Low Chance
6.5,Infosys,"Ansible, Transformers, Redux, Unit Testing, Next.js, Supabase, Design Patterns, Penetration Testing, Computer Vision, Python",20.0,32.4,Low Chance
5.9,TCS,"GitHub Actions, Team Collaboration, Serverless, Rust, GCP, System Design",20.0,28.4,Low Chance
8.5,Amazon,"C#, SQL, Leadership, Angular, MongoDB, NLP, Flask",28.57,48.1,Medium Chance
5.9,Google,"Ansible, MySQL, Python, GCP, Data Structures, Appium, Pandas, Airflow",28.57,23.0,Low Chance
5.7,Salesforce,"GitHub Actions, SQL, REST APIs, Design Patterns, Neo4j, RAG, R, Prometheus",33.33,30.5,Low Chance
8.9,Amazon,"SQL, AWS, Leadership, Scikit-Learn, Microservices, Data Structures, System Design, R, Java",100.0,91.1,High Chance
8.5,IBM,"Machine Learning, Communication, Algorithms, Data Science, Cloud, Scikit-Learn, Tableau, Django, C++, Data Structures, NLP, Linux, Swift, Agile, Java",83.33,79.0,High Chance
7.4,Accenture,"LangChain, PyTorch, Cloud, MongoDB, Terraform, Appium",20.0,46.0,Medium Chance
9.4,Google,"Machine Learning, OpenCV, Algorithms, Rust, Go, Python, GCP, Elasticsearch, Data Structures, C++, System Design, Cassandra, GraphQL",85.71,82.6,High Chance
5.8,Nvidia,"C++, Pandas",14.29,10.7,Low Chance
5.9,TCS,"SQL, AWS, PyTorch, Vue.js, MongoDB, Jest, Power BI, Java",40.0,42.9,Low Chance
10.0,Apple,"TypeScript, OAuth, Unit Testing, MySQL, Scikit-Learn, Problem Solving, Python, C++, Operating Systems, Tailwind CSS, Data Modeling, Product Management, Swift, Power BI",83.33,94.1,High Chance
5.5,Amazon,"Neo4j, Pandas, GCP",0.0,14.7,Low Chance
8.2,TCS,"Redux, SQL, Agile, Team Collaboration, Deep Learning, Problem Solving, JavaScript, Airflow, MongoDB, NLP, Kubernetes, Java",100.0,85.2,High Chance
8.3,Amazon,"AWS, Java, Microservices, Critical Thinking, Jenkins, Agile, Prometheus",42.86,52.5,Medium Chance
5.9,OpenAI,"OpenCV, DynamoDB, Grafana, Machine Learning",0.0,12.3,Low Chance
7.3,Meta,"JavaScript, Python, Elasticsearch, React, System Design, Flask, Appium",57.14,39.1,Low Chance
7.8,Wipro,"Transformers, Event-Driven Architecture, Rust, Python, Vue.js",20.0,43.0,Low Chance
8.3,Salesforce,"DynamoDB, SQL, Redux, AWS, Cloud, Vector Databases",33.33,51.3,Medium Chance
7.1,Netflix,"Ansible, SQL, Prompt Engineering, CI/CD, Hugging Face, System Design, Pytest, Snowflake, Java",28.57,27.4,Low Chance
8.6,Amazon,"Machine Learning, DynamoDB, SQL, OAuth, Leadership, Problem Solving, Fine-Tuning, Angular, Java",42.86,59.8,Medium Chance
7.5,Amazon,"SQL, AWS, Prisma, LangChain, Leadership, Express.js, Airflow, C++, System Design, R, Tailwind CSS, Cybersecurity, Java",71.43,48.8,Medium Chance
8.0,Uber,"TypeScript, Next.js, Transformers, Algorithms, Go, Critical Thinking, Java",42.86,58.1,Medium Chance
8.3,Netflix,"GitHub Actions, Azure, Redux, AWS, PyTorch, CI/CD, Kafka, Python, Microservices, Scrum, System Design, Tailwind CSS, Spring Boot, Big Data",71.43,76.9,High Chance
8.5,Uber,"Prompt Engineering, Communication, Algorithms, Object-Oriented Programming, System Design",28.57,51.2,Medium Chance
7.5,Oracle,"Transformers, SQL, Penetration Testing, Tableau, Critical Thinking, Linux, Serverless, Redis, Flask, Airflow",33.33,44.5,Low Chance
6.9,Netflix,"Distributed Systems, Prompt Engineering, Event-Driven Architecture, Hugging Face, PostgreSQL, Data Structures, Spring Boot, GraphQL",14.29,28.0,Low Chance
7.9,TCS,"LangChain, Problem Solving, JavaScript, Object-Oriented Programming, Vector Databases",40.0,53.8,Medium Chance
8.1,Salesforce,"gRPC, Supabase, GCP, System Design, Product Management, Grafana, GraphQL, Big Data, Prometheus",16.67,38.4,Low Chance
7.9,Wipro,"Cypress, Leadership, Python, Tableau, System Design, Grafana, Pandas",20.0,41.5,Low Chance
5.5,Amazon,"Prometheus, Distributed Systems, Data Structures, Airflow",14.29,15.2,Low Chance
7.0,Infosys,"Machine Learning, Communication, Prompt Engineering, Neo4j, Prometheus, Python, Tableau, RAG, Apache Spark, Java",60.0,60.7,Medium Chance
6.2,Nvidia,"TensorFlow, Docker, Cassandra, C++, Azure",14.29,16.7,Low Chance
7.4,Accenture,"SQL, Java, Fine-Tuning, Vue.js, Scrum, Agile, Prometheus",60.0,56.4,Medium Chance
9.2,Uber,"OAuth, NumPy, Next.js, Vector Databases, Go, Kafka, Microservices, RAG, System Design, Grafana, Redis, Java",85.71,81.2,High Chance
7.6,Accenture,"GitHub Actions, OpenCV, SQL, JWT, Ansible, Communication, gRPC, Team Collaboration, Cloud, Design Patterns, Deep Learning, Problem Solving, Product Management, Snowflake, Kubernetes, Java",80.0,73.0,High Chance
7.7,Salesforce,"TypeScript, SQL, Cloud, Python, Vector Databases, Java",66.67,61.8,Medium Chance
6.0,Accenture,"Pytest, NLP",0.0,11.3,Low Chance
6.7,IBM,"Redux, TypeScript, PHP, Kotlin, Linux",16.67,28.5,Low Chance
6.8,Apple,"Cypress, Problem Solving, Python, Express.js, MongoDB, Data Structures, Django, Grafana, Jenkins",50.0,34.6,Low Chance
8.7,Uber,"Azure, Event-Driven Architecture, AWS, CI/CD, Supabase, Go, Kafka, WebSockets, Microservices, MongoDB, System Design, Grafana, Pytest, Java",71.43,74.3,High Chance
5.0,Amazon,"SQL, Prisma, Python, React, Airflow, RAG, FastAPI, Power BI, Deep Learning",14.29,21.0,Low Chance
8.4,Google,"Distributed Systems, Machine Learning, OAuth, Algorithms, Ruby, Rust, Python, Elasticsearch, GCP, WebSockets, Data Structures, System Design, C++",100.0,55.8,Medium Chance
5.6,Nvidia,"Design Patterns, Event-Driven Architecture, GCP",0.0,5.0,Low Chance
7.8,Amazon,"Transformers, OAuth, AWS, Prisma, Team Collaboration, Design Patterns, Databricks, PostgreSQL, Problem Solving, Snowflake",14.29,42.5,Low Chance
5.6,Amazon,"PHP, Vue.js",0.0,11.8,Low Chance
6.0,Meta,"Angular, Redux, Redis, gRPC, Prometheus",0.0,12.9,Low Chance
9.7,Salesforce,"TypeScript, SQL, REST APIs, OpenCV, Ruby, Cloud, PostgreSQL, Kafka, Airflow, System Design, Node.js, Redis, Flask, Java",100.0,98.6,High Chance
9.4,Accenture,"GitHub Actions, SQL, Cloud, Databricks, Problem Solving, TensorFlow, React, NLP, Apache Spark, Cybersecurity, Agile, Java",100.0,90.4,High Chance
9.3,Stripe,"Distributed Systems, Agile, NumPy, Ruby, Penetration Testing, PostgreSQL, Go, API Design, System Design, Tailwind CSS, Pandas",85.71,83.9,High Chance
7.0,Google,"Distributed Systems, Machine Learning, Supabase, Elasticsearch, Microservices, Angular, Data Structures, C++, Cassandra, Jest",57.14,35.4,Low Chance
7.8,Adobe,"Distributed Systems, Python, React, Pytest, Apache Spark, FastAPI, Flask",33.33,43.5,Low Chance
7.2,Amazon,"DynamoDB, SQL, Prompt Engineering, Algorithms, Event-Driven Architecture, Communication, ETL, Node.js, Kubernetes",14.29,26.5,Low Chance
